open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1717380000000,45.545000,45.860000,45.472000,45.789000,101792.9,1717380899999,4649347.7087000,15946,52700.4,2407287.7216000,0
1717380900000,45.788000,46.051000,45.671000,45.791000,109209.1,1717381799999,5006787.5156000,16606,51144.4,2345321.9153000,0
1717381800000,45.791000,46.202000,45.676000,46.101000,124935.3,1717382699999,5744083.0178000,16627,63262.9,2908624.6922000,0
1717382700000,46.101000,46.272000,45.740000,45.781000,103987.5,1717383599999,4784019.5156000,14588,41347.5,1903856.5463000,0
1717383600000,45.782000,45.851000,45.542000,45.665000,84776.3,1717384499999,3870310.4643000,13428,35169.9,1605722.8934000,0
1717384500000,45.665000,45.672000,45.459000,45.598000,39480.8,1717385399999,1798469.6562000,7002,19921.9,907476.1175000,0
1717385400000,45.598000,45.885000,45.527000,45.706000,50817.4,1717386299999,2324996.3583000,8774,25194.7,1152820.0545000,0
1717386300000,45.704000,45.862000,45.515000,45.671000,29302.5,1717387199999,1337621.7014000,6590,15025.5,685962.8932000,0
1717387200000,45.671000,45.720000,45.333000,45.520000,61407.9,1717388099999,2794107.6319000,9963,28342.3,1289974.5351000,0
1717388100000,45.527000,45.543000,45.179000,45.199000,81230.6,1717388999999,3683387.1673000,13732,39380.6,1786259.4732000,0
1717389000000,45.201000,45.616000,44.928000,45.125000,121068.6,1717389899999,5479028.6423000,18658,54326.8,2461841.2802000,0
1717389900000,45.125000,45.592000,44.991000,45.458000,85002.6,1717390799999,3858256.9692000,14498,45597.9,2070159.9848000,0
1717390800000,45.454000,45.781000,45.415000,45.463000,81185.9,1717391699999,3701145.5431000,13139,34988.7,1595292.7401000,0
1717391700000,45.457000,45.731000,45.437000,45.663000,52763.0,1717392599999,2405675.8578000,9084,26712.7,1218044.3386000,0
1717392600000,45.663000,45.815000,45.439000,45.629000,51253.1,1717393499999,2336862.5214000,9512,24877.6,1134814.7233000,0
1717393500000,45.629000,45.880000,45.420000,45.521000,94517.8,1717394399999,4313097.9900000,11778,45095.5,2059432.3044000,0
1717394400000,45.520000,45.767000,45.445000,45.620000,43620.1,1717395299999,1989450.0067000,8493,22261.1,1015380.5164000,0
1717395300000,45.620000,46.067000,45.613000,45.987000,95008.5,1717396199999,4354825.3159000,12416,60609.9,2779523.5874000,0
